order_id,msa_id,procurement_type_id,order_code,order_ceiling_amount
6317,154,2,PO006317,39723.82
9733,20,3,BPO009733,1467.49
3659,124,1,SOW01570-1,179131.26
9101,47,2,PO009101,31599.15
10815,37,3,BPO010815,27427.31
1393,49,1,SOW00610,171458.19
2872,97,1,SOW01236-1,325024.28
597,18,1,SOW00250,100526.58
9022,186,2,PO009022,26239.69
10295,121,2,PO010295,27991.17
10905,85,2,PO010905,43993.14
10293,101,2,PO010293,16872.98
9980,72,4,CO009980,10965.41
9105,188,4,CO009105,30521.46
7693,134,3,BPO007693,26449.93
4718,159,1,SOW02039,79791.92
4304,145,1,SOW01861,35194.93
10219,198,3,BPO010219,16776.38
8365,96,2,PO008365,19885.7
10189,145,4,CO010189,17439.94
5455,184,1,SOW02347-3,59489.43
10062,70,3,BPO010062,19639.63
4937,165,1,SOW02130-1,109738.16
10735,103,4,CO010735,12644.63
5398,183,1,SOW02327-1,278092.83
11350,88,2,PO011350,48162.22
1677,60,1,SOW00734,105234.09
10589,12,3,BPO010589,24455.42
389,14,1,SOW00165,197223.44
1193,39,1,SOW00519-2,112664.37
282,10,1,SOW00123-1,19522.56
8855,22,4,CO008855,40731.91
2092,70,1,SOW00913-4,27422.12
10049,9,4,CO010049,12423.84
3937,132,1,SOW01693,41378.95
8589,43,3,BPO008589,21082.15
7609,108,2,PO007609,9144.56
671,23,1,SOW00284-1,157601.4
9119,97,4,CO009119,7609.66
8018,189,3,BPO008018,43572.9
5889,197,4,CO005889,25229.01
1928,67,1,SOW00847,55726.69
10259,182,3,BPO010259,39385.45
10740,163,3,BPO010740,22792.96
126,5,1,SOW00057-1,780983.41
2151,72,1,SOW00943-1,213552.61
8694,93,3,BPO008694,27327.24
2699,90,1,SOW01162,26591.22
2386,79,1,SOW01037,39000.4
7259,96,4,CO007259,17224.97
5222,173,1,SOW02246-5,97833.39
3183,107,1,SOW01368-3,50467.82
5152,171,1,SOW02223,220334.91
487,16,1,SOW00204-1,29595.24
5686,193,1,SOW02445,169048.79
4035,135,1,SOW01739,31895.88
1892,66,1,SOW00829,93462.93
1668,59,1,SOW00731-2,272547.62
6112,32,4,CO006112,15279.61
3739,126,1,SOW01612-1,152757.84
1898,66,1,SOW00832,365813.74
10458,50,2,PO010458,1346.83
4391,147,1,SOW01901-4,145733.86
9081,155,2,PO009081,522.99
640,21,1,SOW00272-2,419862.4
10902,43,2,PO010902,37302.28
4472,149,1,SOW01933-4,190069.56
22,1,1,SOW00013,108344.28
524,17,1,SOW00217-3,66504.98
4869,163,1,SOW02096-2,38664.53
5865,200,1,SOW02522-1,647821.47
3156,106,1,SOW01356,71564.42
8619,188,4,CO008619,39505.69
10798,164,3,BPO010798,48481.57
5354,180,1,SOW02305-3,533470.58
7718,133,4,CO007718,19438.07
4551,152,1,SOW01971-1,163131.59
10518,137,4,CO010518,12724.02
10701,88,3,BPO010701,42521.6
4652,156,1,SOW02012,154687.96
2540,84,1,SOW01097,562820.31
9111,116,4,CO009111,1634.47
2868,97,1,SOW01234-1,1043400.66
2966,101,1,SOW01280,15081.7
2427,80,1,SOW01054-4,92065.01
11317,61,2,PO011317,29651.13
2341,77,1,SOW01020,114742.98
3758,127,1,SOW01621,24274.31
2294,76,1,SOW01000-4,404408.84
2644,88,1,SOW01140-2,87368.07
5754,196,1,SOW02474-3,107755.34
1995,68,1,SOW00875,39200.69
1824,64,1,SOW00802,139713.11
8217,96,4,CO008217,45140.13
3149,106,1,SOW01353-1,68765.03
2761,92,1,SOW01185-1,201291.7
6679,129,4,CO006679,31294.86
7729,47,2,PO007729,31710.8
127,5,1,SOW00058,323557.61
11160,110,3,BPO011160,7237.28
10035,173,2,PO010035,5519.89
2222,75,1,SOW00972-1,92843.47
10308,54,4,CO010308,5835.18
1644,57,1,SOW00718-1,131934.0
4456,149,1,SOW01926,231038.73
967,33,1,SOW00420-3,31083.0
8872,148,3,BPO008872,36615.18
6704,148,4,CO006704,34942.4
6748,108,2,PO006748,37914.89
11367,34,3,BPO011367,14428.32
85,3,1,SOW00041,88586.85
1682,60,1,SOW00737,210144.32
7293,78,3,BPO007293,5096.09
8388,91,2,PO008388,8009.29
664,23,1,SOW00282-1,175369.49
4271,144,1,SOW01847-1,389212.18
2950,101,1,SOW01273-1,17075.0
10465,115,2,PO010465,41356.43
8344,144,4,CO008344,30457.64
6195,185,2,PO006195,20402.37
84,3,1,SOW00040-3,44040.26
3646,124,1,SOW01565,108087.65
1823,63,1,SOW00801,94062.02
4497,150,1,SOW01945,40214.85
4818,162,1,SOW02080,217843.22
1360,48,1,SOW00596-3,292392.94
702,23,1,SOW00299-1,193641.9
370,13,1,SOW00158-1,76584.1
9835,135,2,PO009835,17201.06
131,6,1,SOW00060,893093.19
6272,200,3,BPO006272,20342.02
4244,142,1,SOW01832-4,191982.48
425,15,1,SOW00178-1,116292.88
6013,26,4,CO006013,19550.5
6638,91,4,CO006638,41859.33
5925,43,4,CO005925,10278.04
11484,29,3,BPO011484,18260.23
9904,147,3,BPO009904,47173.78
6386,67,4,CO006386,25342.69
2557,85,1,SOW01104-1,128268.28
7466,167,2,PO007466,11802.83
9865,95,2,PO009865,16098.79
7345,195,3,BPO007345,14101.94
3019,102,1,SOW01305,143244.79
2387,79,1,SOW01037-1,48750.5
4854,163,1,SOW02089-4,53089.77
8272,121,2,PO008272,16482.19
5965,65,4,CO005965,15459.87
5991,11,2,PO005991,10947.88
10045,185,3,BPO010045,47388.12
6585,105,3,BPO006585,30392.16
10508,167,2,PO010508,21413.35
7397,121,4,CO007397,5002.84
7090,97,4,CO007090,20337.17
5583,190,1,SOW02401-2,68794.05
9681,142,2,PO009681,1270.69
1737,62,1,SOW00760,127130.46
6050,38,4,CO006050,33434.86
502,16,1,SOW00206-5,78804.45
957,33,1,SOW00416-2,38702.52
3620,123,1,SOW01553-1,240024.04
9343,30,2,PO009343,8291.53
8302,103,4,CO008302,46004.09
4626,155,1,SOW02001-1,36926.36
6397,166,3,BPO006397,10139.16
6979,198,2,PO006979,45043.69
5881,139,3,BPO005881,46976.7
8614,2,4,CO008614,11846.43
10982,198,4,CO010982,45715.6
4521,150,1,SOW01956-1,109307.79
8894,188,3,BPO008894,20678.24
9565,161,3,BPO009565,47385.65
7644,163,2,PO007644,41851.27
1066,36,1,SOW00465,278910.17
7972,144,2,PO007972,45090.44
11646,137,3,BPO011646,43367.07
5953,99,3,BPO005953,36915.38
2277,76,1,SOW00992-2,175743.53
34,1,1,SOW00018-1,275311.28
11573,19,3,BPO011573,47457.07
5110,170,1,SOW02207,19942.77
8141,135,3,BPO008141,32270.03
2876,98,1,SOW01237,85194.6
5295,176,1,SOW02279,118462.82
2740,92,1,SOW01177,128283.54
5524,187,1,SOW02379-1,618039.86
5643,192,1,SOW02427-4,238585.78
4150,138,1,SOW01791-1,1355406.55
8977,88,3,BPO008977,3076.58
10291,119,3,BPO010291,42994.35
1089,37,1,SOW00475-1,139370.1
6366,108,2,PO006366,10931.5
3040,103,1,SOW01311-2,117274.7
7100,26,3,BPO007100,48478.49
9779,182,3,BPO009779,36189.8
6734,103,2,PO006734,44705.17
11454,179,4,CO011454,34833.18
5432,184,1,SOW02340-1,128579.7
3569,118,1,SOW01529,64696.13
10193,152,3,BPO010193,22817.53
1351,48,1,SOW00592,202716.37
3891,131,1,SOW01674,163583.1
1248,42,1,SOW00541-3,27110.55
785,27,1,SOW00339-3,19944.56
4653,156,1,SOW02013,47624.23
5708,194,1,SOW02455-1,966174.58
1950,67,1,SOW00856-5,48742.52
2487,82,1,SOW01080,22615.78
4088,136,1,SOW01763-3,186790.62
2775,92,1,SOW01191-2,99276.65
4691,157,1,SOW02029-3,187919.43
9464,64,2,PO009464,41630.36
2001,68,1,SOW00877-3,71319.25
6209,9,2,PO006209,33477.14
1822,63,1,SOW00800-1,162697.27
4943,165,1,SOW02132,44060.11
8181,43,3,BPO008181,24268.69
615,19,1,SOW00259-1,323918.18
1306,45,1,SOW00569-1,83722.39
9079,21,3,BPO009079,1026.75
3914,131,1,SOW01685,209831.77
1176,39,1,SOW00514-1,336964.71
3073,104,1,SOW01325-1,351141.43
7024,31,3,BPO007024,44499.55
4827,162,1,SOW02083,156734.11
6236,16,4,CO006236,21640.1
8043,2,4,CO008043,44582.53
6038,49,4,CO006038,47129.38
8358,176,3,BPO008358,35774.74
7806,187,2,PO007806,16923.61
7146,46,2,PO007146,23789.43
3492,117,1,SOW01496-1,88562.49
1231,41,1,SOW00536-1,182343.18
7940,100,3,BPO007940,18496.23
10601,113,2,PO010601,13301.68
5196,172,1,SOW02240,96281.28
4901,164,1,SOW02112,363431.13
7527,156,4,CO007527,19063.44
8743,70,2,PO008743,24277.34
2172,73,1,SOW00950-5,2133104.21
1954,67,1,SOW00858,25908.25
1508,53,1,SOW00658-5,48165.83
4741,159,1,SOW02047-1,96314.97
1447,51,1,SOW00631-1,184379.68
9104,88,4,CO009104,41572.5
8533,15,3,BPO008533,20593.27
10546,29,3,BPO010546,23371.14
71,3,1,SOW00036-1,41800.78
7602,83,2,PO007602,7466.42
4972,166,1,SOW02143-1,179802.45
2218,75,1,SOW00970-1,65641.1
266,10,1,SOW00117-1,28873.24
5070,169,1,SOW02185-3,182682.11
9552,50,4,CO009552,14813.03
1602,55,1,SOW00697-1,129590.78
2216,75,1,SOW00969-1,83228.94
3331,112,1,SOW01426-1,73601.75
1901,66,1,SOW00834,56526.51
8119,38,3,BPO008119,31481.55
1416,50,1,SOW00619,125780.43
10536,106,3,BPO010536,29718.15
10919,52,3,BPO010919,37237.15
5308,177,1,SOW02286,109875.18
1309,46,1,SOW00572,190239.12
963,33,1,SOW00419-1,63479.97
6262,94,3,BPO006262,31678.3
8906,76,2,PO008906,47981.31
3366,113,1,SOW01445,253204.61
1634,57,1,SOW00712-1,121353.48
9695,60,2,PO009695,40606.08
11304,114,3,BPO011304,45907.61
10060,93,2,PO010060,22111.01
9265,68,3,BPO009265,8427.46
7833,43,2,PO007833,25133.73
1006,34,1,SOW00439,315956.03
6971,59,3,BPO006971,39422.06
10660,98,3,BPO010660,4837.31
3236,108,1,SOW01388,227292.49
5231,173,1,SOW02252,80071.28
3433,114,1,SOW01468-2,7803.64
982,33,1,SOW00427-1,28754.24
2555,85,1,SOW01103-1,47441.65
4279,144,1,SOW01849-2,786174.49
9069,186,4,CO009069,41387.3
4954,165,1,SOW02135-2,135762.8
5393,183,1,SOW02325,259978.96
8224,105,3,BPO008224,48088.63
4225,141,1,SOW01824,75973.57
3287,109,1,SOW01408-1,26278.9
1999,68,1,SOW00877-1,40414.24
2366,78,1,SOW01029,501582.42
4784,161,1,SOW02066,21868.39
4038,135,1,SOW01740-1,86737.12
649,21,1,SOW00275,507960.48
9867,175,2,PO009867,49911.44
11716,19,4,CO011716,28828.6
541,17,1,SOW00225-2,46021.74
8918,164,2,PO008918,49659.74
6623,138,2,PO006623,46738.46
10618,140,4,CO010618,12695.85
6833,36,2,PO006833,22224.46
11159,77,2,PO011159,22710.4
9205,84,3,BPO009205,22957.0
10901,3,2,PO010901,3762.94
11385,155,3,BPO011385,9413.01
634,20,1,SOW00269-2,100597.16
2647,88,1,SOW01140-5,145613.45
5105,170,1,SOW02204,57597.64
780,27,1,SOW00337,33512.31
409,15,1,SOW00172,94623.96
1361,48,1,SOW00597,80818.06
9672,102,3,BPO009672,23971.45
9476,170,4,CO009476,33133.56
4636,155,1,SOW02007-1,41319.42
171,7,1,SOW00079,178242.88
6562,41,4,CO006562,37213.99
1700,61,1,SOW00745,476165.47
1494,53,1,SOW00654-3,26796.13
8920,56,2,PO008920,48501.73
4114,137,1,SOW01775,70380.16
1211,40,1,SOW00526,136018.45
618,19,1,SOW00261-1,294948.31
3548,118,1,SOW01522,76080.22
10985,79,4,CO010985,9296.37
8088,84,4,CO008088,12055.2
7114,126,4,CO007114,12873.47
1166,39,1,SOW00509-1,194216.54
1018,34,1,SOW00444,394771.67
1452,52,1,SOW00634,43805.42
4347,146,1,SOW01884-1,73504.99
8938,48,2,PO008938,41107.27
9230,131,3,BPO009230,49166.12
11076,174,4,CO011076,44016.21
4612,155,1,SOW01996-1,71887.43
1645,57,1,SOW00719,53702.47
8741,116,2,PO008741,34577.33
4484,149,1,SOW01939,106060.65
10004,175,4,CO010004,48924.87
7898,178,2,PO007898,12466.72
6870,3,2,PO006870,20946.74
7803,188,2,PO007803,12815.58
3530,118,1,SOW01514-4,124086.68
4455,148,1,SOW01925-4,211004.83
4460,149,1,SOW01928-1,261486.81
3795,128,1,SOW01637,77251.44
3710,125,1,SOW01597,11368.87
3190,107,1,SOW01371-1,89599.21
1333,47,1,SOW00582-1,156955.75
556,17,1,SOW00232-1,63706.57
10505,84,4,CO010505,46925.83
4459,149,1,SOW01928,219612.23
9858,119,4,CO009858,47099.49
9301,65,4,CO009301,40632.79
4046,135,1,SOW01743-3,42730.09
6576,27,4,CO006576,39761.08
1862,65,1,SOW00818-1,193743.14
10220,49,2,PO010220,47713.74
9359,171,3,BPO009359,38944.11
5733,195,1,SOW02465-5,134520.78
2783,92,1,SOW01194-1,216927.9
1761,62,1,SOW00772,36866.23
6384,109,4,CO006384,47437.98
1719,62,1,SOW00753-2,69591.22
539,17,1,SOW00225,28321.07
1818,63,1,SOW00797-1,179386.25
9832,176,2,PO009832,3901.68
3616,123,1,SOW01551-5,190136.84
5385,182,1,SOW02318-1,332032.41
3580,119,1,SOW01534,402619.14
3674,125,1,SOW01579,30724.31
9023,57,3,BPO009023,33672.25
10192,97,4,CO010192,49245.91
420,15,1,SOW00176,79480.41
7398,95,2,PO007398,37276.79
6718,38,3,BPO006718,34205.69
10050,21,4,CO010050,41805.46
10879,138,3,BPO010879,13137.31
11566,19,2,PO011566,18955.24
4787,161,1,SOW02066-3,42370.01
6280,12,4,CO006280,12291.73
6777,158,2,PO006777,21901.51
10202,193,4,CO010202,21784.83
1800,63,1,SOW00788,227020.74
11548,1,2,PO011548,45955.39
8285,20,2,PO008285,24366.24
4297,145,1,SOW01858-3,38513.39
10381,159,4,CO010381,12965.05
6479,186,4,CO006479,29135.22
3527,118,1,SOW01514-1,65145.51
186,7,1,SOW00082-5,120899.18
4925,165,1,SOW02126,156913.65
9645,110,3,BPO009645,15622.4
9586,132,4,CO009586,13365.31
2273,75,1,SOW00991-2,58831.53
11522,120,4,CO011522,14142.7
1784,63,1,SOW00780-1,87712.84
9796,23,3,BPO009796,26248.45
3134,106,1,SOW01346-3,107508.16
3361,113,1,SOW01442,239366.56
6644,88,2,PO006644,40792.77
5644,192,1,SOW02427-5,298232.23
4859,163,1,SOW02092,79846.72
6367,58,2,PO006367,37476.27
2695,90,1,SOW01159,35832.55
9473,120,2,PO009473,26020.78
2362,78,1,SOW01028,226766.29
11056,12,4,CO011056,5695.63
5298,176,1,SOW02280-1,189387.25
3014,102,1,SOW01303-1,140409.51
6503,169,4,CO006503,34173.95
7243,198,2,PO007243,13281.59
10097,175,4,CO010097,44569.53
9702,39,2,PO009702,49273.86
3219,108,1,SOW01381-1,97547.45
6525,101,2,PO006525,31005.26
4678,157,1,SOW02023-4,118798.07
2007,68,1,SOW00880-1,57800.66
11268,34,2,PO011268,40686.36
1931,67,1,SOW00848-1,27671.63
3408,114,1,SOW01460-4,77282.86
9402,65,3,BPO009402,42158.15
4508,150,1,SOW01949,117312.54
10531,161,4,CO010531,947.11
10984,186,2,PO010984,48546.93
9109,175,3,BPO009109,20717.05
10244,92,2,PO010244,28680.83
9075,117,2,PO009075,4914.75
7897,100,2,PO007897,4638.6
6941,131,2,PO006941,12230.45
8787,126,2,PO008787,39888.25
4488,149,1,SOW01940-2,200066.74
10243,29,4,CO010243,28488.92
11244,6,2,PO011244,2707.45
2721,91,1,SOW01171-1,151213.08
10865,173,2,PO010865,21322.98
966,33,1,SOW00420-2,26069.62
6219,189,2,PO006219,21999.26
2144,72,1,SOW00940,480304.94
7766,56,2,PO007766,1114.71
3412,114,1,SOW01461-3,1738.77
8145,15,4,CO008145,34334.34
379,13,1,SOW00162-2,31471.92
4012,134,1,SOW01728,639696.32
479,16,1,SOW00200,66314.01
1449,52,1,SOW00632,18051.43
7568,84,4,CO007568,23158.79
11607,35,3,BPO011607,45475.24
11182,15,4,CO011182,23947.65
6450,103,2,PO006450,11541.04
10715,119,4,CO010715,1088.49
1365,48,1,SOW00597-4,202045.14
8194,117,2,PO008194,6456.09
10087,166,4,CO010087,36678.1
5808,198,1,SOW02497-2,111370.45
1576,55,1,SOW00687,225545.43
6804,199,4,CO006804,26508.98
1265,42,1,SOW00550,14059.28
8952,139,3,BPO008952,11679.28
9969,156,2,PO009969,25671.76
3873,130,1,SOW01669,860719.88
9671,132,2,PO009671,35900.19
7707,180,3,BPO007707,21372.87
11482,84,3,BPO011482,34510.85
4851,163,1,SOW02089-1,27872.13
10992,80,3,BPO010992,42344.54
8822,30,4,CO008822,6775.56
6444,106,4,CO006444,22779.57
1660,59,1,SOW00728,156244.38
6766,80,4,CO006766,49463.35
429,15,1,SOW00179-3,87918.27
9466,54,4,CO009466,34599.77
4037,135,1,SOW01740,80677.82
7032,181,4,CO007032,16083.09
8196,8,3,BPO008196,9141.77
5383,182,1,SOW02317-1,359750.0
8988,141,4,CO008988,44739.38
6731,21,3,BPO006731,11333.46
4696,157,1,SOW02032,106445.98
3482,116,1,SOW01490,160688.45
4448,148,1,SOW01924,26637.54
5309,177,1,SOW02287,58816.45
3680,125,1,SOW01582,8775.72
8963,105,4,CO008963,2621.25
3220,108,1,SOW01382,113358.0
6855,157,2,PO006855,44432.17
7499,136,3,BPO007499,5594.4
2567,85,1,SOW01111,48522.79
1341,47,1,SOW00587-1,145408.06
7780,81,2,PO007780,40459.05
5551,190,1,SOW02391,102598.56
1692,60,1,SOW00742,91244.06
4880,163,1,SOW02101,42511.79
2470,82,1,SOW01075,44270.9
11721,195,4,CO011721,19108.38
8092,33,3,BPO008092,39188.96
6362,35,2,PO006362,3449.08
10839,145,2,PO010839,1786.84
4746,159,1,SOW02049-1,134752.25
2525,82,1,SOW01092,32090.67
10240,10,4,CO010240,37086.18
5556,190,1,SOW02393,30514.48
9035,89,3,BPO009035,31702.47
9447,145,4,CO009447,42967.06
2086,70,1,SOW00912,25382.96
6681,177,2,PO006681,8926.51
9512,73,4,CO009512,44741.26
9195,198,4,CO009195,14721.59
10603,78,4,CO010603,14784.4
5539,188,1,SOW02384-3,325910.02
3823,128,1,SOW01651,124403.4
11024,51,4,CO011024,27746.35
10435,39,2,PO010435,47512.96
6453,120,2,PO006453,4748.22
4437,148,1,SOW01917,76023.83
7235,134,3,BPO007235,41560.25
10391,152,4,CO010391,19433.76
2610,87,1,SOW01129,443595.19
6077,38,3,BPO006077,47544.71
9530,103,4,CO009530,34986.05
6625,12,2,PO006625,2876.17
4084,136,1,SOW01762-1,196812.06
3591,120,1,SOW01540-1,243873.47
6054,181,4,CO006054,24175.0
7746,194,3,BPO007746,10506.38
4368,147,1,SOW01892-1,85872.39
1725,62,1,SOW00754-3,56620.38
4918,165,1,SOW02122-1,118376.21
6824,7,4,CO006824,48011.7
6825,25,2,PO006825,2145.34
993,33,1,SOW00433,40635.55
8371,66,3,BPO008371,23010.65
10427,67,4,CO010427,25961.42
6058,54,4,CO006058,46754.43
2584,85,1,SOW01119-4,73477.72
6392,48,4,CO006392,48811.38
7995,72,4,CO007995,45261.85
4383,147,1,SOW01899,97544.74
10827,111,2,PO010827,34533.34
9220,188,2,PO009220,38009.36
5448,184,1,SOW02345,72560.21
6078,110,4,CO006078,42162.17
11525,185,4,CO011525,44285.64
6286,95,3,BPO006286,4620.68
2910,99,1,SOW01255,18588.72
5483,185,1,SOW02359-1,123349.67
1510,53,1,SOW00659-1,57991.28
6632,106,4,CO006632,22615.6
5837,199,1,SOW02506-2,226961.76
3802,128,1,SOW01639-2,244918.67
7732,65,3,BPO007732,41009.24
2906,99,1,SOW01252-1,503921.77
10515,30,3,BPO010515,45951.93
9014,58,3,BPO009014,39136.14
9386,16,3,BPO009386,36082.63
4534,152,1,SOW01964,170273.01
3974,133,1,SOW01710-1,84459.72
7759,189,3,BPO007759,30864.29
7436,41,4,CO007436,31877.78
7165,122,2,PO007165,8820.92
4056,135,1,SOW01749,58362.03
5843,199,1,SOW02508-4,628097.16
9558,140,4,CO009558,2570.63
894,30,1,SOW00387,48254.64
2849,97,1,SOW01224-3,638025.68
4385,147,1,SOW01900,115842.48
3168,106,1,SOW01361,103917.96
7036,161,2,PO007036,47484.54
7046,54,4,CO007046,9316.69
8389,142,4,CO008389,16177.53
9563,27,2,PO009563,42066.86
4321,145,1,SOW01869,64728.3
2839,96,1,SOW01222,847468.97
82,3,1,SOW00040-1,24956.15
7016,25,2,PO007016,27832.09
7254,79,2,PO007254,23608.64
11029,129,2,PO011029,36338.77
4882,163,1,SOW02101-2,77938.28
4890,163,1,SOW02105-2,54210.38
6550,73,3,BPO006550,44782.94
8202,102,4,CO008202,19182.54
3043,103,1,SOW01311-5,195457.83
10595,89,4,CO010595,30069.15
3549,118,1,SOW01522-1,149685.4
2069,70,1,SOW00904-2,12518.6
5461,184,1,SOW02349,109367.35
4642,156,1,SOW02009-1,62263.33
6746,108,3,BPO006746,23333.56
5498,185,1,SOW02368,150844.33
4165,140,1,SOW01799,40050.53
9793,121,2,PO009793,25403.38
3986,133,1,SOW01715,33433.77
2594,86,1,SOW01124-2,96327.44
3518,117,1,SOW01509,28455.79
1913,67,1,SOW00839,20735.85
6207,49,3,BPO006207,2492.69
8471,192,2,PO008471,32629.03
2975,101,1,SOW01284,15698.02
5958,175,2,PO005958,13087.26
2856,97,1,SOW01228-1,391461.73
3733,126,1,SOW01609-3,97321.8
3153,106,1,SOW01354-1,107397.29
1656,58,1,SOW00725-1,899154.16
9436,36,4,CO009436,42760.61
3664,124,1,SOW01574,62792.05
3426,114,1,SOW01466,26499.6
5026,168,1,SOW02165,118325.22
8753,65,2,PO008753,38007.98
4195,140,1,SOW01812-2,51528.47
3404,114,1,SOW01460,30913.14
10666,66,3,BPO010666,31640.7
1238,41,1,SOW00538-1,237998.97
760,26,1,SOW00327,93766.28
10059,163,3,BPO010059,47375.98
1567,54,1,SOW00681-1,221022.42
452,16,1,SOW00190-4,65591.2
2292,76,1,SOW01000-2,262865.75
6190,165,4,CO006190,41373.51
6103,133,4,CO006103,27179.6
774,27,1,SOW00334,31633.14
2886,98,1,SOW01242,234801.92
3018,102,1,SOW01304,185385.01
2138,72,1,SOW00936,545016.95
9620,129,3,BPO009620,26903.74
3803,128,1,SOW01640,202811.91
5235,173,1,SOW02254-1,93091.56
517,17,1,SOW00215-1,52811.45
613,19,1,SOW00258-1,454535.97
10483,200,4,CO010483,38481.67
2239,75,1,SOW00979,29754.33
2224,75,1,SOW00973-1,113404.96
11217,97,4,CO011217,11581.9
10386,64,2,PO010386,28099.04
8509,17,2,PO008509,23681.18
3372,113,1,SOW01446-5,342137.18
4094,136,1,SOW01765-3,148217.08
6954,56,3,BPO006954,41620.98
11512,133,4,CO011512,44963.58
1564,54,1,SOW00680,156602.09
313,11,1,SOW00138,60928.14
2322,77,1,SOW01012-1,113977.44
9280,31,4,CO009280,23704.24
9648,51,2,PO009648,6014.48
5239,174,1,SOW02257,409783.09
4196,140,1,SOW01812-3,61437.79
11556,63,3,BPO011556,41439.92
11413,9,4,CO011413,39160.12
1690,60,1,SOW00741,79131.53
10759,163,3,BPO010759,20774.94
7871,75,2,PO007871,45267.59
6699,153,3,BPO006699,6081.67
6615,13,3,BPO006615,15272.97
448,16,1,SOW00190,32795.6
2514,82,1,SOW01088-1,55343.31
4740,159,1,SOW02047,59270.75
1571,54,1,SOW00684,172674.52
1566,54,1,SOW00681,159557.36
11250,61,4,CO011250,2112.43
2756,92,1,SOW01183-1,144349.55
2263,75,1,SOW00988-1,124418.72
5349,180,1,SOW02304,131744.97
310,11,1,SOW00136-1,190063.36
5491,185,1,SOW02363-1,100457.42
5493,185,1,SOW02364-1,148158.67
7074,34,4,CO007074,27218.48
8229,11,3,BPO008229,25564.47
3032,103,1,SOW01310,28464.65
889,30,1,SOW00383,75069.57
3199,107,1,SOW01375-2,69490.66
3026,103,1,SOW01308-1,173624.38
865,29,1,SOW00376,222255.16
545,17,1,SOW00226-1,77073.55
6624,14,3,BPO006624,44224.31
201,8,1,SOW00090-1,58392.69
3215,108,1,SOW01380-3,118136.91
11576,152,4,CO011576,33036.56
4314,145,1,SOW01866,56962.88
6100,138,2,PO006100,20563.86
1182,39,1,SOW00516-3,114262.06
4005,134,1,SOW01725,170529.43
3243,109,1,SOW01392-1,35179.72
9474,139,2,PO009474,5731.71
7010,81,2,PO007010,17693.61
2340,77,1,SOW01019-1,268661.81
38,2,1,SOW00021,173449.43
8978,111,4,CO008978,27739.42
11091,32,3,BPO011091,29461.47
867,29,1,SOW00376-2,333382.75
10737,16,4,CO010737,852.16
5418,184,1,SOW02333-3,81032.84
2112,70,1,SOW00926,27290.65
4935,165,1,SOW02129-5,163134.24
11211,21,3,BPO011211,46230.62
5245,174,1,SOW02259-2,215737.21
8594,198,2,PO008594,31761.13
6642,172,2,PO006642,23673.44
10079,171,3,BPO010079,32707.93
743,26,1,SOW00318,77943.87
1595,55,1,SOW00693-4,212137.69
7473,26,4,CO007473,44141.22
8992,171,3,BPO008992,22850.93
1272,43,1,SOW00553-1,147189.91
11002,40,2,PO011002,14165.07
7961,125,3,BPO007961,30712.72
243,9,1,SOW00106,71409.1
1703,61,1,SOW00746-1,431644.25
10714,138,2,PO010714,37849.94
6760,32,4,CO006760,29438.57
8764,103,4,CO008764,42174.55
7887,138,3,BPO007887,8784.65
7097,156,3,BPO007097,39346.2
3750,127,1,SOW01617-2,16881.79
4099,136,1,SOW01769,164924.47
1064,36,1,SOW00464,159514.68
1509,53,1,SOW00659,43784.18
